,X,Y
100117618568874879336767013711959406503_6,78.17674143938652,114.47065786039292
100214447056620433569247881139866941388_6,-56.82205957789999,-116.31150922699952
100262589218549364244978070290889408105_6,912.6467907768673,34.3131023623086
100438503418942565939919964443772965626_6,1024.272735726835,-468.5024528622539
100450422251500248342237464096699432892_6,1068.781213248948,-488.24753083329364
100466864153292470913935734042791936225_6,274.50295650028,-677.6918291405686
100604459946852868937317539633353175043_6,182.3194465135829,347.1946285722999
100879052497681541985549986080166843168_6,-118.85065481636774,-868.7918940686029
100881957730978338293177722982119557380_6,-201.3470256668534,-212.0404124794023
100937098110577149297098928757277139848_6,353.92520545873344,-767.3686254461938
100946236490590314296300221159970370960_6,425.4096413057642,29.891652600362164
100970407448865440396841038347191363862_6,-44.45073321081097,-861.5359298136
101020091079688375656135434541061347171_6,671.4324922889111,-141.99368177843428
101034445913416072562419973953518379352_6,564.6497788986134,-1565.4412771975985
101041259530821394327591044510518895865_6,1466.764345378972,-418.5636975768677
101070835252231863588826072455299006773_6,203.45287933658523,-1302.7914318499581
101116910262472170666210515973081636195_6,-182.79616316360125,-1022.0585810402431
10115082192331821409690498592543743282_6,1381.7249525430157,-1161.4791038184867
101196022379088469364270205778277384443_6,1351.4774062639342,91.41820440917405
10121372000714751812486853581698156746_6,-109.83293427444866,-1308.5675392954493
101214374684007881489963943308997220403_6,1175.533534630356,-1599.1011142821599
101247853054808290886144878695380947403_6,-299.7887997590071,42.947009637590014
10126475534135276442746633996001105703_6,225.0664002366242,-1032.384839529842
101296047690126209499473357130264324677_6,1094.838244842949,-1291.5571198757739
101446074343087737262095322740533356599_6,-52.79848505687987,-396.9136348369352
101522088678687198008952455772338274888_6,505.7599722023392,-750.3973163163321
101660422976259548622486355087111949138_6,1083.2881711745715,-798.4627708062051
101664482059328031553833814563751447549_6,355.43116654647855,369.3418729343587
101713458389522672128019635684355886113_6,348.52123827127775,-1100.4086291030549
10172705866451717280015018182430246045_6,37.69885113514209,-1037.8545474660193
101743926254150487258994293549057294779_6,832.1526358728307,-1396.6728173218232
101840041912015838080946397397270875433_6,-349.2158917611124,-427.8460837458251
101850074529745386420181770577606819216_6,1342.8860542340342,-746.879181578877
101865870338764193627985712686345323651_6,875.6640186336836,-455.3765368961163
101920225108585575153023268708905017609_6,-235.3300993371151,-151.65232886334724
101923405197045188248276471617377413170_6,-179.58664582956436,-561.581135186585
102010725846658874536430728824117450869_6,836.6708784689565,-328.1521553479364
102034215431049703248362475301760613399_6,128.14908553842196,-734.715167043074
102047595627278957964034309594082563175_6,69.82648798677555,-1263.51807486534
102063396859922298466878641475721124886_6,1150.8269942883317,-726.4044404502995
10208614257976134365678155738218227069_6,1269.9851358991416,-110.25052275450565
102180463742556485835599391260278541527_6,-487.4306524711688,-142.22113570418338
102343663369061677763203626226502298847_6,927.1492446399836,-1608.2213953072046
102400213660365795462628514151653527069_6,110.8605625131735,-316.7746489309178
10243080733447570071561118354390792820_6,1390.7187247229122,104.35179475923675
102516143696478492086821190987637551634_6,-387.74386399024837,-135.43147848624923
102530605044855690273238251129208274058_6,215.6051859982855,-1393.8265256503023
102575317513334451815171177763868638994_6,-27.434540013197346,-854.8234772665903
102578170436131672619618508117802305080_6,1258.965773197014,-117.83755060909633
102626714918909255672004593402355891205_6,-302.7238666015166,-269.05389186030965
10264523105784228878486104742716770769_6,664.0899545270787,-589.0610032752243
102711690955542923988032862354322836957_6,-465.8099207179199,591.7965868292267
10279914222629544812913305411521666191_6,1084.7062632413276,-1003.8521562839064
102801427846121010787588857511007962914_6,881.9000689649578,-893.0285839030128
10282664180532903304748027692512876567_6,-44.69256054955845,-1375.183722260557
102884209528304847648147870866386247923_6,252.42964955489106,-493.1371428966318
102947047036751308969919026282960618874_6,991.6919386750891,-1079.0723280676657
103012908899475349806036468000550529060_6,623.0669381045357,-1573.6100781496948
103088733183861633671820184188732795320_6,905.4362742342038,-172.01318951272958
103261536822389610102187545821170377892_6,348.9590072112992,-607.8709926500654
103421200086649836004599155979202401051_6,770.2169849412633,-1619.2886172417773
103516896715162078501013115468330943343_6,1186.0711846855008,-447.7293049694941
103659299407688272538734471211572461209_6,-661.0478735357254,79.22469677961536
103916011782095366056327810924649258430_6,827.059818402244,-1664.9881524821058
10397690658013254021149837054352629928_6,92.33255457082714,155.73383491887802
104195341810083919937555305786435673305_6,823.8979157939075,-309.9669138991096
104232438683060964669194325413320746668_6,-532.7222091059687,597.2831638301034
104263189959927193710974837513720750485_6,416.0234239196021,-61.73684452308626
104720430298427958923009625882724100708_6,619.2456068435417,-1187.3098269423374
104720619206306865463304447444521251172_6,656.8189087141876,-1587.249154867473
104972527674285655272769847706769005105_6,-430.5225584546424,-714.4294341861689
104985176298627498223060202124142580578_6,429.76952422808085,354.43520724337026
